name,description,price,stock,categoryId,locationId
Product_1939,Description_1939,84,00,71,1,1
Product_1940,Description_1940,248,00,18,3,1
Product_1941,Description_1941,34,00,89,3,1
Product_1942,Description_1942,23,00,26,3,2
Product_1943,Description_1943,39,00,98,3,1
Product_1944,Description_1944,359,00,31,1,2
Product_1945,Description_1945,335,00,76,2,1
Product_1946,Description_1946,166,00,95,3,2
Product_1947,Description_1947,438,00,9,3,2
Product_1948,Description_1948,194,00,49,4,1
Product_1949,Description_1949,283,00,8,1,2
Product_1950,Description_1950,167,00,78,2,1
Product_1951,Description_1951,288,00,35,1,2
Product_1952,Description_1952,69,00,29,1,2
Product_1953,Description_1953,90,00,43,3,1
Product_1954,Description_1954,47,00,89,3,2
Product_1955,Description_1955,14,00,62,2,1
Product_1956,Description_1956,225,00,86,3,2
Product_1957,Description_1957,215,00,3,1,2
Product_1958,Description_1958,254,00,94,1,2
Product_1959,Description_1959,489,00,8,3,2
Product_1960,Description_1960,448,00,87,2,1
Product_1961,Description_1961,485,00,3,3,2
Product_1962,Description_1962,489,00,25,1,1
Product_1963,Description_1963,102,00,91,4,2
Product_1964,Description_1964,265,00,56,2,2
Product_1965,Description_1965,408,00,72,2,2
Product_1966,Description_1966,203,00,63,2,2
Product_1967,Description_1967,476,00,20,4,1
Product_1968,Description_1968,137,00,22,2,1
Product_1969,Description_1969,20,00,24,3,1
Product_1970,Description_1970,22,00,13,3,1
Product_1971,Description_1971,47,00,45,2,2
Product_1972,Description_1972,443,00,75,2,2
Product_1973,Description_1973,394,00,60,1,2
Product_1974,Description_1974,477,00,38,2,1
Product_1975,Description_1975,421,00,16,4,1
Product_1976,Description_1976,136,00,8,3,2
Product_1977,Description_1977,384,00,72,1,2
Product_1978,Description_1978,141,00,25,4,2
Product_1979,Description_1979,85,00,53,1,1
Product_1980,Description_1980,436,00,48,4,1
Product_1981,Description_1981,432,00,62,1,1
Product_1982,Description_1982,231,00,49,4,1
Product_1983,Description_1983,59,00,57,2,2
Product_1984,Description_1984,475,00,62,3,1
Product_1985,Description_1985,18,00,40,3,2
Product_1986,Description_1986,125,00,97,4,1
Product_1987,Description_1987,367,00,92,2,2
Product_1988,Description_1988,215,00,26,4,2
Product_1989,Description_1989,194,00,18,2,2
Product_1990,Description_1990,302,00,54,1,1
Product_1991,Description_1991,106,00,6,2,2
Product_1992,Description_1992,68,00,20,3,2
Product_1993,Description_1993,15,00,14,4,2
Product_1994,Description_1994,21,00,43,1,1
Product_1995,Description_1995,371,00,71,4,2
Product_1996,Description_1996,375,00,5,3,2
Product_1997,Description_1997,296,00,25,3,1
Product_1998,Description_1998,255,00,1,4,1
Product_1999,Description_1999,305,00,33,4,2
Product_2000,Description_2000,269,00,41,2,1
Product_2001,Description_2001,215,00,20,3,1
Product_2002,Description_2002,201,00,36,1,2
Product_2003,Description_2003,32,00,59,3,1
Product_2004,Description_2004,95,00,76,4,2
Product_2005,Description_2005,437,00,99,4,2
Product_2006,Description_2006,254,00,29,3,1
Product_2007,Description_2007,289,00,42,3,1
Product_2008,Description_2008,353,00,68,1,1
Product_2009,Description_2009,285,00,95,3,2
Product_2010,Description_2010,346,00,58,2,2
Product_2011,Description_2011,237,00,78,2,2
Product_2012,Description_2012,168,00,13,1,2
Product_2013,Description_2013,481,00,31,2,1
Product_2014,Description_2014,143,00,35,3,2
Product_2015,Description_2015,449,00,42,1,1
Product_2016,Description_2016,380,00,82,2,1
Product_2017,Description_2017,131,00,96,4,1
Product_2018,Description_2018,461,00,72,2,2
Product_2019,Description_2019,76,00,22,3,2
Product_2020,Description_2020,162,00,1,4,1
Product_2021,Description_2021,458,00,43,2,1
Product_2022,Description_2022,38,00,98,2,2
Product_2023,Description_2023,426,00,66,4,1
Product_2024,Description_2024,486,00,29,3,1
Product_2025,Description_2025,78,00,20,2,2
Product_2026,Description_2026,89,00,24,1,2
Product_2027,Description_2027,75,00,92,3,1
Product_2028,Description_2028,227,00,56,4,1
Product_2029,Description_2029,279,00,43,1,1
Product_2030,Description_2030,204,00,99,1,1
Product_2031,Description_2031,111,00,30,4,2
Product_2032,Description_2032,495,00,58,3,1
Product_2033,Description_2033,236,00,21,4,1
Product_2034,Description_2034,425,00,36,3,1
Product_2035,Description_2035,305,00,73,4,1
Product_2036,Description_2036,472,00,60,4,2
Product_2037,Description_2037,423,00,20,4,1
Product_2038,Description_2038,62,00,71,1,1
Product_2039,Description_2039,362,00,41,4,2
Product_2040,Description_2040,126,00,91,1,1
Product_2041,Description_2041,359,00,53,3,2
Product_2042,Description_2042,175,00,97,2,1
Product_2043,Description_2043,266,00,73,4,2
Product_2044,Description_2044,308,00,31,1,1
Product_2045,Description_2045,88,00,63,4,1
Product_2046,Description_2046,347,00,67,4,2
Product_2047,Description_2047,192,00,88,2,2
Product_2048,Description_2048,264,00,93,2,2
Product_2049,Description_2049,330,00,30,3,1
Product_2050,Description_2050,294,00,68,3,2
Product_2051,Description_2051,325,00,51,2,2
Product_2052,Description_2052,145,00,29,3,2
Product_2053,Description_2053,494,00,9,4,2
Product_2054,Description_2054,490,00,69,4,2
Product_2055,Description_2055,99,00,16,3,1
Product_2056,Description_2056,469,00,1,4,1
Product_2057,Description_2057,494,00,93,3,2
Product_2058,Description_2058,127,00,1,2,1
Product_2059,Description_2059,114,00,5,3,1
Product_2060,Description_2060,332,00,45,2,1
Product_2061,Description_2061,471,00,97,2,1
Product_2062,Description_2062,12,00,63,1,2
Product_2063,Description_2063,372,00,99,4,1
Product_2064,Description_2064,345,00,40,2,2
Product_2065,Description_2065,338,00,47,4,1
Product_2066,Description_2066,189,00,71,3,2
Product_2067,Description_2067,180,00,60,4,1
Product_2068,Description_2068,422,00,94,1,2
Product_2069,Description_2069,271,00,96,1,2
Product_2070,Description_2070,325,00,78,3,2
Product_2071,Description_2071,43,00,59,1,2
Product_2072,Description_2072,87,00,30,2,2
Product_2073,Description_2073,269,00,33,1,1
Product_2074,Description_2074,22,00,13,3,1
Product_2075,Description_2075,54,00,35,2,2
Product_2076,Description_2076,356,00,3,2,1
Product_2077,Description_2077,37,00,67,2,1
Product_2078,Description_2078,289,00,70,1,2
Product_2079,Description_2079,255,00,93,3,1
Product_2080,Description_2080,260,00,63,2,2
Product_2081,Description_2081,205,00,47,1,1
Product_2082,Description_2082,194,00,77,1,2
Product_2083,Description_2083,363,00,26,1,2
Product_2084,Description_2084,289,00,46,3,2
Product_2085,Description_2085,447,00,35,2,1
Product_2086,Description_2086,98,00,3,3,1
Product_2087,Description_2087,261,00,92,3,1
Product_2088,Description_2088,408,00,75,2,2
Product_2089,Description_2089,140,00,10,4,2
Product_2090,Description_2090,436,00,57,4,2
Product_2091,Description_2091,79,00,93,1,2
Product_2092,Description_2092,215,00,1,4,2
Product_2093,Description_2093,10,00,63,4,1
Product_2094,Description_2094,155,00,48,2,1
Product_2095,Description_2095,295,00,22,2,1
Product_2096,Description_2096,80,00,88,3,1
Product_2097,Description_2097,189,00,20,4,2
Product_2098,Description_2098,228,00,77,3,1
Product_2099,Description_2099,25,00,85,4,2
Product_2100,Description_2100,275,00,6,2,2
Product_2101,Description_2101,334,00,89,4,2
Product_2102,Description_2102,255,00,95,2,1
Product_2103,Description_2103,416,00,6,3,2
Product_2104,Description_2104,327,00,4,2,2
Product_2105,Description_2105,203,00,4,3,1
Product_2106,Description_2106,421,00,14,3,1
Product_2107,Description_2107,188,00,94,1,1
Product_2108,Description_2108,374,00,30,3,2
Product_2109,Description_2109,309,00,21,1,2
Product_2110,Description_2110,274,00,82,2,2
Product_2111,Description_2111,166,00,19,1,2
Product_2112,Description_2112,404,00,26,3,2
Product_2113,Description_2113,346,00,30,4,1
Product_2114,Description_2114,72,00,32,4,2
Product_2115,Description_2115,37,00,12,4,1
Product_2116,Description_2116,433,00,19,1,1
Product_2117,Description_2117,85,00,90,2,1
Product_2118,Description_2118,464,00,88,4,1
Product_2119,Description_2119,267,00,45,3,2
Product_2120,Description_2120,36,00,45,4,2
Product_2121,Description_2121,491,00,25,2,2
Product_2122,Description_2122,241,00,10,4,1
Product_2123,Description_2123,81,00,24,4,1
Product_2124,Description_2124,345,00,7,2,2
Product_2125,Description_2125,354,00,1,4,2
Product_2126,Description_2126,208,00,16,2,2
Product_2127,Description_2127,203,00,85,2,1
Product_2128,Description_2128,182,00,74,2,1
Product_2129,Description_2129,194,00,74,3,1
Product_2130,Description_2130,122,00,97,1,1
Product_2131,Description_2131,451,00,21,1,1
Product_2132,Description_2132,179,00,55,3,1
Product_2133,Description_2133,62,00,61,2,1
Product_2134,Description_2134,275,00,78,1,1
Product_2135,Description_2135,362,00,18,3,1
Product_2136,Description_2136,498,00,19,2,2
Product_2137,Description_2137,222,00,83,2,1
Product_2138,Description_2138,88,00,3,2,1
Product_2139,Description_2139,484,00,99,3,2
Product_2140,Description_2140,34,00,5,4,2
Product_2141,Description_2141,286,00,15,1,1
Product_2142,Description_2142,374,00,91,2,2
Product_2143,Description_2143,183,00,87,4,2
Product_2144,Description_2144,355,00,17,4,2
Product_2145,Description_2145,467,00,32,4,1
Product_2146,Description_2146,207,00,40,1,1
Product_2147,Description_2147,409,00,12,2,2
Product_2148,Description_2148,183,00,90,4,1
Product_2149,Description_2149,344,00,25,2,2
Product_2150,Description_2150,17,00,98,3,2
Product_2151,Description_2151,154,00,45,1,2
Product_2152,Description_2152,32,00,71,4,1
Product_2153,Description_2153,66,00,28,3,1
Product_2154,Description_2154,203,00,64,4,2
Product_2155,Description_2155,371,00,31,1,1
Product_2156,Description_2156,69,00,84,1,1
Product_2157,Description_2157,203,00,86,3,1
Product_2158,Description_2158,178,00,65,4,2
Product_2159,Description_2159,205,00,12,1,2
Product_2160,Description_2160,498,00,73,4,1
Product_2161,Description_2161,392,00,29,2,1
Product_2162,Description_2162,149,00,30,4,2
Product_2163,Description_2163,233,00,4,3,2
Product_2164,Description_2164,492,00,39,1,2
Product_2165,Description_2165,223,00,53,2,2
Product_2166,Description_2166,337,00,91,1,2
Product_2167,Description_2167,73,00,88,2,2
Product_2168,Description_2168,105,00,7,3,2
Product_2169,Description_2169,76,00,8,3,2
Product_2170,Description_2170,88,00,25,3,2
Product_2171,Description_2171,15,00,94,3,1
Product_2172,Description_2172,332,00,17,2,1
Product_2173,Description_2173,267,00,63,4,1
Product_2174,Description_2174,235,00,9,4,1
Product_2175,Description_2175,314,00,51,3,1
Product_2176,Description_2176,18,00,96,1,1
Product_2177,Description_2177,380,00,46,4,2
Product_2178,Description_2178,451,00,13,3,2
Product_2179,Description_2179,349,00,95,3,2
Product_2180,Description_2180,454,00,79,4,2
Product_2181,Description_2181,83,00,24,3,1
Product_2182,Description_2182,497,00,91,4,1
Product_2183,Description_2183,360,00,65,1,2
Product_2184,Description_2184,307,00,37,3,1
Product_2185,Description_2185,85,00,17,1,1
Product_2186,Description_2186,85,00,76,2,2
Product_2187,Description_2187,129,00,42,4,1
Product_2188,Description_2188,487,00,7,2,2
Product_2189,Description_2189,76,00,58,4,2
Product_2190,Description_2190,416,00,91,1,2
Product_2191,Description_2191,163,00,35,3,1
Product_2192,Description_2192,367,00,64,2,2
Product_2193,Description_2193,22,00,58,1,1
Product_2194,Description_2194,419,00,35,1,1
Product_2195,Description_2195,313,00,27,3,2
Product_2196,Description_2196,29,00,43,3,1
Product_2197,Description_2197,459,00,61,3,2
Product_2198,Description_2198,90,00,25,4,2
Product_2199,Description_2199,133,00,68,3,2
Product_2200,Description_2200,11,00,87,2,1
Product_2201,Description_2201,363,00,30,2,2
Product_2202,Description_2202,54,00,27,3,1
Product_2203,Description_2203,273,00,59,4,1
Product_2204,Description_2204,443,00,44,4,2
Product_2205,Description_2205,54,00,50,1,1
Product_2206,Description_2206,415,00,96,1,1
Product_2207,Description_2207,331,00,58,4,1
Product_2208,Description_2208,466,00,29,2,1
Product_2209,Description_2209,497,00,56,1,2
Product_2210,Description_2210,495,00,23,4,1
Product_2211,Description_2211,480,00,53,3,2
Product_2212,Description_2212,364,00,13,1,2
Product_2213,Description_2213,258,00,74,2,2
Product_2214,Description_2214,468,00,79,4,2
Product_2215,Description_2215,210,00,19,1,2
Product_2216,Description_2216,169,00,34,3,1
Product_2217,Description_2217,217,00,35,1,2
Product_2218,Description_2218,176,00,2,2,1
Product_2219,Description_2219,302,00,38,3,2
Product_2220,Description_2220,461,00,87,1,1
Product_2221,Description_2221,139,00,32,2,2
Product_2222,Description_2222,186,00,49,3,2
Product_2223,Description_2223,380,00,45,2,1
Product_2224,Description_2224,195,00,70,3,2
Product_2225,Description_2225,46,00,62,3,2
Product_2226,Description_2226,70,00,90,2,2
Product_2227,Description_2227,310,00,51,1,2
Product_2228,Description_2228,471,00,60,4,2
Product_2229,Description_2229,247,00,15,3,1
Product_2230,Description_2230,469,00,36,3,1
Product_2231,Description_2231,270,00,67,2,2
Product_2232,Description_2232,419,00,51,3,2
Product_2233,Description_2233,454,00,78,4,1
Product_2234,Description_2234,128,00,15,2,1
Product_2235,Description_2235,264,00,65,1,1
Product_2236,Description_2236,63,00,66,3,2
Product_2237,Description_2237,459,00,60,1,1
Product_2238,Description_2238,191,00,73,3,1
Product_2239,Description_2239,347,00,74,1,2
Product_2240,Description_2240,224,00,12,1,1
Product_2241,Description_2241,454,00,31,2,2
Product_2242,Description_2242,76,00,24,3,1
Product_2243,Description_2243,379,00,57,2,2
Product_2244,Description_2244,287,00,81,3,1
Product_2245,Description_2245,244,00,84,2,1
Product_2246,Description_2246,168,00,73,4,1
Product_2247,Description_2247,106,00,22,1,2
Product_2248,Description_2248,143,00,14,4,2
Product_2249,Description_2249,44,00,72,1,2
Product_2250,Description_2250,421,00,64,4,2
Product_2251,Description_2251,152,00,1,4,2
Product_2252,Description_2252,362,00,65,3,2
Product_2253,Description_2253,210,00,38,4,1
Product_2254,Description_2254,465,00,46,4,1
Product_2255,Description_2255,226,00,93,1,2
Product_2256,Description_2256,131,00,78,3,2
Product_2257,Description_2257,169,00,83,3,1
Product_2258,Description_2258,167,00,73,3,2
Product_2259,Description_2259,483,00,88,2,1
Product_2260,Description_2260,71,00,83,4,2
Product_2261,Description_2261,410,00,7,1,2
Product_2262,Description_2262,288,00,71,1,1
Product_2263,Description_2263,248,00,90,4,1
Product_2264,Description_2264,163,00,32,3,2
Product_2265,Description_2265,63,00,87,3,2
Product_2266,Description_2266,162,00,27,2,1
Product_2267,Description_2267,212,00,98,3,1
Product_2268,Description_2268,475,00,40,4,1
Product_2269,Description_2269,279,00,94,3,1
Product_2270,Description_2270,436,00,90,4,2
Product_2271,Description_2271,339,00,39,3,1
Product_2272,Description_2272,236,00,56,4,1
Product_2273,Description_2273,251,00,98,3,2
Product_2274,Description_2274,154,00,36,4,1
Product_2275,Description_2275,292,00,95,3,2
Product_2276,Description_2276,490,00,12,1,2
Product_2277,Description_2277,118,00,31,4,1
Product_2278,Description_2278,381,00,6,1,1
Product_2279,Description_2279,485,00,70,3,1
Product_2280,Description_2280,440,00,91,2,1
Product_2281,Description_2281,375,00,87,1,2
Product_2282,Description_2282,106,00,54,2,1
Product_2283,Description_2283,275,00,77,2,1
Product_2284,Description_2284,200,00,93,1,1
Product_2285,Description_2285,151,00,9,3,1
Product_2286,Description_2286,222,00,31,2,2
Product_2287,Description_2287,432,00,78,2,1
Product_2288,Description_2288,361,00,77,4,1
Product_2289,Description_2289,210,00,1,3,2
Product_2290,Description_2290,123,00,84,3,1
Product_2291,Description_2291,393,00,4,4,2
Product_2292,Description_2292,269,00,14,3,2
Product_2293,Description_2293,256,00,30,4,2
Product_2294,Description_2294,372,00,29,3,2
Product_2295,Description_2295,382,00,81,1,2
Product_2296,Description_2296,259,00,53,2,2
Product_2297,Description_2297,250,00,37,1,1
Product_2298,Description_2298,96,00,57,4,1
Product_2299,Description_2299,290,00,81,3,2
Product_2300,Description_2300,71,00,45,3,1
Product_2301,Description_2301,141,00,16,2,2
Product_2302,Description_2302,246,00,24,1,1
Product_2303,Description_2303,81,00,83,4,2
Product_2304,Description_2304,191,00,67,1,2
Product_2305,Description_2305,361,00,33,4,1
Product_2306,Description_2306,149,00,79,3,2
Product_2307,Description_2307,83,00,86,4,1
Product_2308,Description_2308,277,00,64,1,1
Product_2309,Description_2309,469,00,62,4,2
Product_2310,Description_2310,400,00,13,2,2
Product_2311,Description_2311,409,00,99,2,2
Product_2312,Description_2312,256,00,32,4,1
Product_2313,Description_2313,188,00,76,2,2
Product_2314,Description_2314,477,00,83,1,1
Product_2315,Description_2315,475,00,78,3,1
Product_2316,Description_2316,492,00,68,4,1
Product_2317,Description_2317,377,00,51,3,2
Product_2318,Description_2318,97,00,54,1,2
Product_2319,Description_2319,277,00,69,4,1
Product_2320,Description_2320,314,00,44,4,1
Product_2321,Description_2321,104,00,25,1,2
Product_2322,Description_2322,121,00,20,4,2
Product_2323,Description_2323,364,00,81,1,2
Product_2324,Description_2324,23,00,3,2,2
Product_2325,Description_2325,364,00,78,4,1
Product_2326,Description_2326,127,00,74,2,1
Product_2327,Description_2327,268,00,98,4,2
Product_2328,Description_2328,138,00,70,2,2
Product_2329,Description_2329,283,00,36,2,1
Product_2330,Description_2330,249,00,36,1,1
Product_2331,Description_2331,116,00,65,3,1
Product_2332,Description_2332,170,00,77,1,2
Product_2333,Description_2333,376,00,90,2,2
